transaction_id,store,customer_id,customer_city,customer_gender,product_id,product_price,quantity,total,created_at
286538,Ofline store,182640,Jakarta,Female,49,818,23,18814,06/09/2018
170742,Ofline store,245759,Bogor,Male,49,818,23,18814,07/07/2018
296859,Ofline store,239981,Jakarta,Male,49,818,23,18814,11/09/2018
338709,Ofline store,183463,Jakarta,Male,49,818,23,18814,28/09/2018
314303,Ofline store,112123,Jakarta,Male,46,566,45,25470,18/09/2018
370453,Ofline store,244099,Tangerang,Female,46,566,45,25470,10/10/2018
748527,Ofline store,433688,Depok,Male,46,566,45,25470,17/12/2018
134268,Ofline store,223462,Tangerang,Male,61,1633,62,101246,07/06/2018
481790,Ofline store,254875,Jakarta,Male,61,1633,62,101246,05/11/2018
179276,Ofline store,178173,Depok,Female,42,651,58,37758,13/07/2018
243773,Ofline store,183461,Depok,Female,42,651,58,37758,14/08/2018
556106,Ofline store,239553,Jakarta,Male,42,651,58,37758,20/11/2018
363625,Ofline store,157397,Depok,Male,42,651,58,37758,08/10/2018
651923,Ofline store,403762,Depok,Male,42,651,58,37758,03/12/2018
449235,Ofline store,279200,Tangerang,Male,57,2439,18,43902,30/10/2018
309973,Ofline store,130409,Depok,Female,57,2439,18,43902,17/09/2018
513018,Ofline store,160024,Depok,Male,57,2439,18,43902,12/11/2018
684017,Ofline store,375259,Bogor,Female,57,2439,18,43902,07/12/2018
629724,Ofline store,405935,Bogor,Female,57,2439,18,43902,01/12/2018
614928,Ofline store,419102,Tangerang,Female,57,2439,18,43902,29/11/2018
382918,Ofline store,71851,Tangerang,Male,57,2439,18,43902,16/10/2018
194541,Ofline store,158691,Depok,Male,63,1682,71,119422,22/07/2018
547022,Ofline store,178432,Depok,Female,63,1682,71,119422,18/11/2018
109408,Ofline store,223618,Tangerang,Male,45,1263,98,123774,23/05/2018
168921,Ofline store,147586,Depok,Female,45,1263,98,123774,06/07/2018
773412,Ofline store,194074,Bogor,Male,45,1263,98,123774,27/12/2018
446395,Ofline store,390126,Depok,Female,45,1263,98,123774,29/10/2018
185917,Ofline store,257473,Depok,Male,45,1263,98,123774,17/07/2018
416365,Ofline store,385079,Jakarta,Male,45,1263,98,123774,23/10/2018
253350,Ofline store,251600,Depok,Female,45,1263,98,123774,21/08/2018
624381,Ofline store,115945,Depok,Male,45,1263,98,123774,30/11/2018
492753,Ofline store,320532,Jakarta,Male,40,2226,87,193662,07/11/2018
233422,Ofline store,254903,Depok,Male,40,2226,87,193662,08/08/2018
642887,Ofline store,415268,Bogor,Male,40,2226,87,193662,02/12/2018
286910,Ofline store,182640,Jakarta,Female,40,2226,87,193662,06/09/2018
632074,Ofline store,404312,Tangerang,Male,40,2226,87,193662,01/12/2018
231624,Ofline store,178100,Depok,Male,59,1677,59,98943,07/08/2018
231281,Ofline store,47748,Tangerang,Female,59,1677,59,98943,07/08/2018
627472,Ofline store,138195,Bogor,Female,59,1677,59,98943,30/11/2018
739639,Ofline store,359042,Depok,Female,59,1677,59,98943,15/12/2018
135488,Ofline store,253928,Depok,Female,59,1677,59,98943,08/06/2018
734137,Ofline store,97909,Jakarta,Female,59,1677,59,98943,14/12/2018
461499,Ofline store,101424,Bogor,Female,59,1677,59,98943,01/11/2018
379743,Ofline store,94433,Bogor,Female,59,1677,59,98943,15/10/2018
283859,Ofline store,184562,Depok,Male,59,1677,59,98943,05/09/2018
543681,Ofline store,404846,Tangerang,Male,59,1677,59,98943,18/11/2018
750505,Ofline store,374776,Bogor,Male,59,1677,59,98943,18/12/2018
654592,Ofline store,283038,Depok,Male,59,1677,59,98943,04/12/2018
634541,Ofline store,172413,Jakarta,Female,59,1677,59,98943,01/12/2018
264359,Ofline store,182859,Depok,Male,59,1677,59,98943,28/08/2018
500053,Ofline store,235936,Depok,Male,59,1677,59,98943,09/11/2018
393935,Ofline store,163090,Depok,Male,59,1677,59,98943,18/10/2018
519185,Ofline store,401603,Bogor,Female,59,1677,59,98943,13/11/2018
284793,Ofline store,184890,Depok,Male,57,2439,73,178047,05/09/2018
342190,Ofline store,176516,Jakarta,Female,57,2439,73,178047,30/09/2018
212392,Ofline store,149431,Bogor,Female,57,2439,73,178047,31/07/2018
245668,Ofline store,333397,Depok,Male,57,2439,73,178047,15/08/2018
283433,Ofline store,333280,Depok,Female,57,2439,73,178047,05/09/2018
499933,Ofline store,149431,Bogor,Female,57,2439,73,178047,09/11/2018
207018,Ofline store,140406,Depok,Male,57,2439,73,178047,28/07/2018
657960,Ofline store,204387,Depok,Male,57,2439,73,178047,04/12/2018
491502,Ofline store,251732,Depok,Female,57,2439,73,178047,07/11/2018
329374,Ofline store,189636,Depok,Female,57,2439,73,178047,25/09/2018
455041,Ofline store,390160,Bogor,Female,58,2255,81,182655,31/10/2018
402372,Ofline store,128423,Depok,Female,58,2255,81,182655,20/10/2018
170380,Ofline store,1919,Depok,Male,58,2255,81,182655,07/07/2018
192400,Ofline store,67210,Bogor,Female,58,2255,81,182655,21/07/2018
660072,Ofline store,426207,Jakarta,Male,58,2255,81,182655,04/12/2018
607641,Ofline store,404696,Jakarta,Male,58,2255,81,182655,28/11/2018
568574,Ofline store,409260,Bogor,Female,58,2255,81,182655,22/11/2018
329829,Ofline store,258325,Jakarta,Female,58,2255,81,182655,25/09/2018
177917,Ofline store,314367,Tangerang,Female,58,2255,81,182655,12/07/2018
215868,Ofline store,335195,Tangerang,Male,58,2255,81,182655,01/08/2018
377205,Ofline store,63727,Tangerang,Female,58,2255,81,182655,13/10/2018
240176,Ofline store,273718,Tangerang,Male,58,2255,81,182655,12/08/2018
772550,Ofline store,273830,Depok,Male,58,2255,81,182655,27/12/2018
455148,Ofline store,235454,Jakarta,Male,58,2255,81,182655,31/10/2018
680202,Ofline store,389463,Depok,Male,58,2255,81,182655,07/12/2018
590098,Ofline store,414191,Tangerang,Female,58,2255,81,182655,26/11/2018
728567,Ofline store,179642,Depok,Male,58,2255,81,182655,13/12/2018
775174,Ofline store,407748,Bogor,Female,58,2255,81,182655,28/12/2018
242912,Ofline store,155973,Depok,Male,58,2255,81,182655,14/08/2018
220249,Ofline store,334269,Depok,Female,58,2255,81,182655,02/08/2018
394073,Ofline store,176370,Bogor,Female,58,2255,81,182655,18/10/2018
401666,Ofline store,181469,Depok,Female,58,2255,81,182655,20/10/2018
396521,Ofline store,130875,Bogor,Female,52,2213,83,183679,19/10/2018
679495,Ofline store,250310,Tangerang,Female,52,2213,83,183679,07/12/2018
727505,Ofline store,299040,Depok,Male,62,1249,95,118655,13/12/2018
277792,Ofline store,305926,Jakarta,Female,42,651,93,60543,03/09/2018
597477,Ofline store,347505,Tangerang,Female,42,651,93,60543,27/11/2018
446084,Ofline store,390113,Bogor,Female,35,1656,80,132480,29/10/2018
192341,Ofline store,310725,Bogor,Male,35,1656,80,132480,21/07/2018
285339,Ofline store,306799,Bogor,Female,34,1088,62,67456,05/09/2018
319545,Ofline store,286207,Jakarta,Male,34,1088,62,67456,20/09/2018
409835,Ofline store,382980,Depok,Female,34,1088,2,2176,22/10/2018
141745,Ofline store,138339,Bogor,Male,34,1088,2,2176,18/06/2018
231948,Ofline store,255072,Depok,Female,34,1088,2,2176,07/08/2018
382718,Ofline store,351024,Tangerang,Male,34,1088,2,2176,16/10/2018
327155,Ofline store,356701,Depok,Female,34,1088,2,2176,24/09/2018
350089,Ofline store,178099,Tangerang,Male,34,1088,2,2176,02/10/2018
482307,Ofline store,42659,Depok,Female,34,1088,2,2176,05/11/2018
364866,Ofline store,255072,Depok,Female,34,1088,2,2176,08/10/2018
425455,Ofline store,386750,Depok,Female,39,1888,36,67968,25/10/2018
206660,Ofline store,334111,Bogor,Male,39,1888,36,67968,28/07/2018
612585,Ofline store,416107,Jakarta,Female,39,1888,36,67968,29/11/2018
204550,Ofline store,293510,Jakarta,Male,39,1888,36,67968,27/07/2018
181031,Ofline store,185122,Jakarta,Female,39,1888,36,67968,14/07/2018
205127,Ofline store,333386,Depok,Female,39,1888,36,67968,27/07/2018
414491,Ofline store,136068,Jakarta,Male,39,1888,36,67968,23/10/2018
455934,Ofline store,234898,Jakarta,Female,39,1888,36,67968,31/10/2018
565278,Ofline store,380189,Tangerang,Male,39,1888,36,67968,22/11/2018
467225,Ofline store,374789,Jakarta,Female,39,1888,36,67968,02/11/2018
597503,Ofline store,213409,Depok,Female,39,1888,36,67968,27/11/2018
193285,Ofline store,144881,Depok,Male,39,1888,36,67968,21/07/2018
772451,Ofline store,440415,Depok,Male,39,1888,36,67968,27/12/2018
620969,Ofline store,337343,Depok,Female,39,1888,36,67968,30/11/2018
206153,Ofline store,333397,Depok,Male,39,1888,36,67968,28/07/2018
292389,Ofline store,116467,Depok,Male,39,1888,36,67968,08/09/2018
447483,Ofline store,356623,Depok,Male,39,1888,36,67968,29/10/2018
172143,Ofline store,247897,Tangerang,Female,39,1888,36,67968,08/07/2018
285708,Ofline store,182640,Jakarta,Female,39,1888,36,67968,05/09/2018
636711,Ofline store,417879,Depok,Male,39,1888,36,67968,01/12/2018
524849,Ofline store,214176,Bogor,Male,39,1888,36,67968,14/11/2018
661142,Ofline store,426361,Tangerang,Female,39,1888,36,67968,04/12/2018
347042,Ofline store,104504,Tangerang,Female,39,1888,36,67968,01/10/2018
661053,Ofline store,425362,Bogor,Male,39,1888,36,67968,04/12/2018
643402,Ofline store,213439,Jakarta,Male,39,1888,36,67968,02/12/2018
625857,Ofline store,305926,Jakarta,Female,39,1888,36,67968,30/11/2018
352469,Ofline store,268543,Bogor,Male,39,1888,36,67968,03/10/2018
636740,Ofline store,416150,Depok,Female,39,1888,36,67968,01/12/2018
206748,Ofline store,119372,Tangerang,Female,39,1888,36,67968,28/07/2018
620691,Ofline store,420013,Jakarta,Female,39,1888,36,67968,30/11/2018
207119,Ofline store,334181,Depok,Male,39,1888,36,67968,28/07/2018
344830,Ofline store,114248,Tangerang,Male,39,1888,36,67968,01/10/2018
283646,Ofline store,333207,Depok,Male,39,1888,36,67968,05/09/2018
369863,Ofline store,371865,Jakarta,Female,39,1888,36,67968,10/10/2018
660601,Ofline store,426308,Bogor,Female,39,1888,36,67968,04/12/2018
522982,Ofline store,293895,Tangerang,Female,39,1888,36,67968,14/11/2018
354805,Ofline store,195693,Bogor,Female,39,1888,36,67968,04/10/2018
549068,Ofline store,353722,Jakarta,Male,39,1888,36,67968,19/11/2018
728708,Ofline store,431505,Jakarta,Female,39,1888,36,67968,13/12/2018
482179,Ofline store,155973,Depok,Male,39,1888,36,67968,05/11/2018
307115,Ofline store,180106,Depok,Female,39,1888,36,67968,15/09/2018
247477,Ofline store,145917,Jakarta,Female,39,1888,36,67968,17/08/2018
278708,Ofline store,329820,Depok,Female,39,1888,36,67968,03/09/2018
212420,Ofline store,190781,Depok,Female,39,1888,36,67968,31/07/2018
189154,Ofline store,333233,Bogor,Female,39,1888,36,67968,19/07/2018
728980,Ofline store,356701,Depok,Female,34,1088,66,71808,13/12/2018
345127,Ofline store,255072,Depok,Female,34,1088,66,71808,01/10/2018
346416,Ofline store,366329,Depok,Male,34,1088,66,71808,01/10/2018
336190,Ofline store,339911,Tangerang,Male,34,1088,66,71808,27/09/2018
195752,Ofline store,177941,Tangerang,Female,34,1088,66,71808,23/07/2018
172328,Ofline store,331865,Jakarta,Female,34,1088,66,71808,08/07/2018
170602,Ofline store,286022,Depok,Male,34,1088,66,71808,07/07/2018
342410,Ofline store,294626,Bogor,Female,34,1088,66,71808,30/09/2018
290307,Ofline store,308013,Depok,Female,34,1088,66,71808,07/09/2018
647581,Ofline store,421163,Depok,Female,34,1088,6,6528,03/12/2018
514339,Ofline store,379864,Depok,Female,34,1088,6,6528,12/11/2018
194292,Ofline store,111459,Jakarta,Female,34,1088,6,6528,22/07/2018
355525,Ofline store,369359,Tangerang,Female,34,1088,6,6528,04/10/2018
169054,Ofline store,294656,Depok,Female,34,1088,6,6528,06/07/2018
592080,Ofline store,409007,Bogor,Male,34,1088,6,6528,26/11/2018
224511,Ofline store,251726,Depok,Male,34,1088,6,6528,03/08/2018
193293,Ofline store,144881,Depok,Male,39,1888,4,7552,21/07/2018
574313,Ofline store,412134,Bogor,Male,39,1888,4,7552,23/11/2018
628234,Ofline store,405559,Bogor,Female,53,472,16,7552,30/11/2018
291127,Ofline store,257255,Tangerang,Male,39,1888,4,7552,08/09/2018
635620,Ofline store,421247,Tangerang,Female,39,1888,4,7552,01/12/2018
346819,Ofline store,290081,Bogor,Female,39,1888,4,7552,01/10/2018
233476,Ofline store,238631,Depok,Female,39,1888,4,7552,08/08/2018
492307,Ofline store,235402,Tangerang,Female,39,1888,4,7552,07/11/2018
144035,Ofline store,193973,Depok,Male,39,1888,4,7552,24/06/2018
237825,Ofline store,177722,Depok,Male,39,1888,4,7552,10/08/2018
308888,Ofline store,307201,Depok,Female,39,1888,4,7552,16/09/2018
596276,Ofline store,415806,Depok,Female,53,472,16,7552,27/11/2018
233845,Ofline store,178474,Tangerang,Female,39,1888,4,7552,08/08/2018
774308,Ofline store,440453,Depok,Male,39,1888,4,7552,28/12/2018
195460,Ofline store,201147,Depok,Male,39,1888,4,7552,22/07/2018
691091,Ofline store,412310,Tangerang,Male,39,1888,4,7552,08/12/2018
141584,Ofline store,270453,Depok,Male,39,1888,4,7552,17/06/2018
234969,Ofline store,333261,Tangerang,Female,39,1888,4,7552,09/08/2018
371425,Ofline store,326681,Jakarta,Female,39,1888,4,7552,11/10/2018
327129,Ofline store,200556,Tangerang,Male,39,1888,4,7552,24/09/2018
586943,Ofline store,414381,Tangerang,Male,53,472,16,7552,25/11/2018
189883,Ofline store,196324,Tangerang,Male,39,1888,4,7552,19/07/2018
266477,Ofline store,269805,Tangerang,Female,39,1888,4,7552,29/08/2018
239884,Ofline store,213208,Tangerang,Female,39,1888,4,7552,12/08/2018
696053,Ofline store,430670,Tangerang,Male,53,472,16,7552,08/12/2018
288649,Ofline store,268543,Bogor,Male,39,1888,4,7552,06/09/2018
101836,Ofline store,147559,Tangerang,Female,39,1888,4,7552,18/05/2018
194190,Ofline store,283280,Depok,Female,39,1888,4,7552,22/07/2018
562968,Ofline store,408389,Bogor,Female,39,1888,4,7552,21/11/2018
139865,Ofline store,329820,Depok,Female,39,1888,4,7552,11/06/2018
398008,Ofline store,213208,Tangerang,Female,39,1888,4,7552,19/10/2018
106168,Ofline store,231910,Depok,Male,39,1888,4,7552,21/05/2018
422082,Ofline store,177762,Jakarta,Female,39,1888,4,7552,24/10/2018
482507,Ofline store,178655,Jakarta,Female,39,1888,4,7552,05/11/2018
141111,Ofline store,250046,Depok,Male,39,1888,4,7552,14/06/2018
284816,Ofline store,350235,Tangerang,Female,39,1888,4,7552,05/09/2018
652797,Ofline store,425187,Depok,Male,39,1888,4,7552,03/12/2018
248416,Ofline store,169971,Depok,Female,39,1888,4,7552,17/08/2018
379897,Ofline store,188631,Jakarta,Male,39,1888,4,7552,15/10/2018
144005,Ofline store,308264,Jakarta,Female,39,1888,4,7552,24/06/2018
288510,Ofline store,314013,Jakarta,Female,39,1888,4,7552,06/09/2018
359109,Ofline store,262373,Depok,Male,39,1888,4,7552,06/10/2018
101735,Ofline store,150451,Jakarta,Female,39,1888,4,7552,18/05/2018
654431,Ofline store,400893,Bogor,Male,39,1888,4,7552,04/12/2018
727267,Ofline store,121769,Jakarta,Female,39,1888,4,7552,13/12/2018
216735,Ofline store,300751,Bogor,Male,39,1888,4,7552,01/08/2018
491907,Ofline store,397085,Tangerang,Male,39,1888,4,7552,07/11/2018
778684,Ofline store,440986,Depok,Female,39,1888,4,7552,29/12/2018
780585,Ofline store,440881,Bogor,Female,39,1888,4,7552,30/12/2018
687266,Ofline store,398273,Depok,Male,39,1888,4,7552,07/12/2018
481976,Ofline store,135225,Bogor,Female,39,1888,4,7552,05/11/2018
591795,Ofline store,201486,Tangerang,Female,53,472,16,7552,26/11/2018
458844,Ofline store,139893,Depok,Male,39,1888,4,7552,01/11/2018
292984,Ofline store,294626,Bogor,Female,34,1088,70,76160,09/09/2018
293521,Ofline store,300726,Jakarta,Male,34,1088,70,76160,09/09/2018
196600,Ofline store,297643,Depok,Male,34,1088,70,76160,23/07/2018
171959,Ofline store,178119,Depok,Female,34,1088,10,10880,08/07/2018
393326,Ofline store,378260,Depok,Male,34,1088,10,10880,18/10/2018
234975,Ofline store,298472,Jakarta,Female,34,1088,10,10880,09/08/2018
240181,Ofline store,339285,Bogor,Male,34,1088,10,10880,12/08/2018
197608,Ofline store,105543,Tangerang,Female,40,2226,64,142464,23/07/2018
645612,Ofline store,139075,Depok,Female,40,2226,64,142464,02/12/2018
482156,Ofline store,348012,Depok,Male,40,2226,64,142464,05/11/2018
139401,Ofline store,276441,Bogor,Male,40,2226,64,142464,11/06/2018
542102,Ofline store,289071,Bogor,Female,40,2226,64,142464,17/11/2018
267746,Ofline store,258325,Jakarta,Female,40,2226,64,142464,30/08/2018
243737,Ofline store,114817,Depok,Male,39,1888,76,143488,14/08/2018
328750,Ofline store,126139,Depok,Male,39,1888,76,143488,24/09/2018
346872,Ofline store,365226,Depok,Male,39,1888,76,143488,01/10/2018
605909,Ofline store,358961,Depok,Female,39,1888,76,143488,28/11/2018
282354,Ofline store,178099,Tangerang,Male,39,1888,76,143488,04/09/2018
244375,Ofline store,235402,Tangerang,Female,39,1888,76,143488,15/08/2018
594060,Ofline store,280672,Bogor,Female,39,1888,76,143488,26/11/2018
580659,Ofline store,117916,Depok,Female,39,1888,76,143488,24/11/2018
372584,Ofline store,188631,Jakarta,Male,39,1888,76,143488,11/10/2018
739226,Ofline store,306314,Tangerang,Male,39,1888,76,143488,15/12/2018
512861,Ofline store,138947,Depok,Male,39,1888,76,143488,12/11/2018
751426,Ofline store,434273,Bogor,Female,39,1888,76,143488,18/12/2018
747062,Ofline store,286012,Tangerang,Female,39,1888,76,143488,16/12/2018
174370,Ofline store,319224,Jakarta,Female,39,1888,76,143488,10/07/2018
656704,Ofline store,206628,Jakarta,Female,39,1888,76,143488,04/12/2018
379726,Ofline store,333282,Bogor,Male,39,1888,76,143488,15/10/2018
751697,Ofline store,433979,Tangerang,Male,39,1888,76,143488,18/12/2018
106701,Ofline store,183939,Tangerang,Male,39,1888,76,143488,21/05/2018
608248,Ofline store,415153,Depok,Female,39,1888,76,143488,28/11/2018
285615,Ofline store,289071,Bogor,Female,39,1888,76,143488,05/09/2018
219610,Ofline store,147559,Tangerang,Female,39,1888,76,143488,02/08/2018
545003,Ofline store,379481,Depok,Male,39,1888,76,143488,18/11/2018
771954,Ofline store,434350,Depok,Female,39,1888,76,143488,27/12/2018
233361,Ofline store,326587,Tangerang,Male,39,1888,76,143488,08/08/2018
266736,Ofline store,335550,Jakarta,Female,39,1888,76,143488,29/08/2018
296219,Ofline store,214176,Bogor,Male,39,1888,76,143488,11/09/2018
174746,Ofline store,230348,Depok,Male,39,1888,76,143488,10/07/2018
482225,Ofline store,275246,Tangerang,Female,39,1888,76,143488,05/11/2018
293435,Ofline store,222944,Jakarta,Male,39,1888,76,143488,09/09/2018
173485,Ofline store,199978,Jakarta,Male,39,1888,76,143488,09/07/2018
103491,Ofline store,255056,Bogor,Male,39,1888,76,143488,19/05/2018
636647,Ofline store,417894,Depok,Male,39,1888,76,143488,01/12/2018
750708,Ofline store,298787,Depok,Female,39,1888,76,143488,18/12/2018
746472,Ofline store,421335,Tangerang,Male,39,1888,76,143488,16/12/2018
343241,Ofline store,321277,Depok,Male,35,1656,48,79488,30/09/2018
243354,Ofline store,261926,Jakarta,Male,35,1656,48,79488,14/08/2018
348608,Ofline store,286207,Jakarta,Male,35,1656,48,79488,02/10/2018
213724,Ofline store,138947,Depok,Male,35,1656,48,79488,31/07/2018
144368,Ofline store,307984,Depok,Female,35,1656,48,79488,25/06/2018
370670,Ofline store,306855,Bogor,Female,34,1088,74,80512,11/10/2018
750965,Ofline store,228263,Jakarta,Female,34,1088,74,80512,18/12/2018
102184,Ofline store,283445,Depok,Female,34,1088,74,80512,18/05/2018
782204,Ofline store,217413,Tangerang,Female,34,1088,74,80512,31/12/2018
